IVV,Documented cytotoxins,Healthy/ opportunistic/ nosocomial,Common Name,Common/ rare/ emerging,Species,Reservoir,Location,Documented immune evasion,Documented adhesins/ adherence,Strain Name,Foe,Gram stain,coccus_shape,Strain ID,rod_shape,Genus,Name,antibiotic,DD,DD^2,DD^2_std,index_col
1,+,nosocomial,NIST0020,common,aureus subsp,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus subsp,1,+,1,nist0020,1,Staphylococcus,nist0020,Azithromycin,27,729,30.59956427,353
1,+,nosocomial,NIST0020,common,aureus subsp,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus subsp,1,+,1,nist0020,1,Staphylococcus,nist0020,Azithromycin,26,676,30.59956427,382
1,+,nosocomial,NIST0020,common,aureus subsp,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus subsp,1,+,1,nist0020,1,Staphylococcus,nist0020,Azithromycin,27,729,30.59956427,411
1,+,nosocomial,NIST0020,common,aureus subsp,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus subsp,1,+,1,nist0020,1,Staphylococcus,nist0020,Meropenem,35,1225,40.99186911,440
1,+,nosocomial,NIST0020,common,aureus subsp,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus subsp,1,+,1,nist0020,1,Staphylococcus,nist0020,Meropenem,36,1296,40.99186911,469
1,+,nosocomial,NIST0020,common,aureus subsp,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus subsp,1,+,1,nist0020,1,Staphylococcus,nist0020,Meropenem,36,1296,40.99186911,498
1,+,healthy/opportunistic,NIST0023,common,aureus MW2,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus MW2,1,+,1,nist0023,0,Staphylococcus,nist0023,Rifampin,34,1156,158.1865987,6
1,+,healthy/opportunistic,NIST0023,common,aureus MW2,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus MW2,1,+,1,nist0023,0,Staphylococcus,nist0023,Rifampin,29,841,158.1865987,35
1,+,healthy/opportunistic,NIST0023,common,aureus MW2,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus MW2,1,+,1,nist0023,0,Staphylococcus,nist0023,Rifampin,32,1024,158.1865987,64
1,+,healthy/opportunistic,NIST0023,common,aureus MW2,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus MW2,1,+,1,nist0023,0,Staphylococcus,nist0023,Ciprofloxacin,25,625,28.29016319,93
1,+,healthy/opportunistic,NIST0023,common,aureus MW2,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus MW2,1,+,1,nist0023,0,Staphylococcus,nist0023,Ciprofloxacin,25,625,28.29016319,122
1,+,healthy/opportunistic,NIST0023,common,aureus MW2,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus MW2,1,+,1,nist0023,0,Staphylococcus,nist0023,Ciprofloxacin,24,576,28.29016319,151
1,+,healthy/opportunistic,NIST0023,common,aureus MW2,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus MW2,1,+,1,nist0023,0,Staphylococcus,nist0023,Imipenem,31,961,69.2820323,180
1,+,healthy/opportunistic,NIST0023,common,aureus MW2,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus MW2,1,+,1,nist0023,0,Staphylococcus,nist0023,Imipenem,29,841,69.2820323,209
1,+,healthy/opportunistic,NIST0023,common,aureus MW2,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus MW2,1,+,1,nist0023,0,Staphylococcus,nist0023,Imipenem,31,961,69.2820323,238
1,+,healthy/opportunistic,NIST0023,common,aureus MW2,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus MW2,1,+,1,nist0023,0,Staphylococcus,nist0023,Doxycycline,26,676,29.44486373,267
1,+,healthy/opportunistic,NIST0023,common,aureus MW2,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus MW2,1,+,1,nist0023,0,Staphylococcus,nist0023,Doxycycline,26,676,29.44486373,296
1,+,healthy/opportunistic,NIST0023,common,aureus MW2,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus MW2,1,+,1,nist0023,0,Staphylococcus,nist0023,Doxycycline,25,625,29.44486373,325
1,+,healthy/opportunistic,NIST0023,common,aureus MW2,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus MW2,1,+,1,nist0023,0,Staphylococcus,nist0023,Azithromycin,23,529,0,354
1,+,healthy/opportunistic,NIST0023,common,aureus MW2,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus MW2,1,+,1,nist0023,0,Staphylococcus,nist0023,Azithromycin,23,529,0,383
1,+,healthy/opportunistic,NIST0023,common,aureus MW2,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus MW2,1,+,1,nist0023,0,Staphylococcus,nist0023,Azithromycin,23,529,0,412
1,+,healthy/opportunistic,NIST0023,common,aureus MW2,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus MW2,1,+,1,nist0023,0,Staphylococcus,nist0023,Meropenem,23,529,27.13546265,441
1,+,healthy/opportunistic,NIST0023,common,aureus MW2,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus MW2,1,+,1,nist0023,0,Staphylococcus,nist0023,Meropenem,23,529,27.13546265,470
1,+,healthy/opportunistic,NIST0023,common,aureus MW2,skin commensal,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Staphylococcus aureus MW2,1,+,1,nist0023,0,Staphylococcus,nist0023,Meropenem,24,576,27.13546265,499
1,+/-,opportunistic/nosocomial,NIST0025,common,baumannii 5075,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Acinetobacter baumannii 5075,1,-,1,nist0025,1,Acinetobacter,nist0025,Rifampin,13,169,54.84827557,7
1,+/-,opportunistic/nosocomial,NIST0025,common,baumannii 5075,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Acinetobacter baumannii 5075,1,-,1,nist0025,1,Acinetobacter,nist0025,Rifampin,12,144,54.84827557,36
1,+/-,opportunistic/nosocomial,NIST0025,common,baumannii 5075,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Acinetobacter baumannii 5075,1,-,1,nist0025,1,Acinetobacter,nist0025,Rifampin,8,64,54.84827557,65
1,+/-,opportunistic/nosocomial,NIST0025,common,baumannii 5075,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Acinetobacter baumannii 5075,1,-,1,nist0025,1,Acinetobacter,nist0025,Ciprofloxacin,6,36,0,94
1,+/-,opportunistic/nosocomial,NIST0025,common,baumannii 5075,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Acinetobacter baumannii 5075,1,-,1,nist0025,1,Acinetobacter,nist0025,Ciprofloxacin,6,36,0,123
1,+/-,opportunistic/nosocomial,NIST0025,common,baumannii 5075,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Acinetobacter baumannii 5075,1,-,1,nist0025,1,Acinetobacter,nist0025,Ciprofloxacin,6,36,0,152
1,+/-,opportunistic/nosocomial,NIST0025,common,baumannii 5075,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Acinetobacter baumannii 5075,1,-,1,nist0025,1,Acinetobacter,nist0025,Imipenem,11,121,12.12435565,181
1,+/-,opportunistic/nosocomial,NIST0025,common,baumannii 5075,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Acinetobacter baumannii 5075,1,-,1,nist0025,1,Acinetobacter,nist0025,Imipenem,10,100,12.12435565,210
1,+/-,opportunistic/nosocomial,NIST0025,common,baumannii 5075,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Acinetobacter baumannii 5075,1,-,1,nist0025,1,Acinetobacter,nist0025,Imipenem,11,121,12.12435565,239
1,+/-,opportunistic/nosocomial,NIST0025,common,baumannii 5075,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Acinetobacter baumannii 5075,1,-,1,nist0025,1,Acinetobacter,nist0025,Doxycycline,28,784,0,268
1,+/-,opportunistic/nosocomial,NIST0025,common,baumannii 5075,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Acinetobacter baumannii 5075,1,-,1,nist0025,1,Acinetobacter,nist0025,Doxycycline,28,784,0,297
1,+/-,opportunistic/nosocomial,NIST0025,common,baumannii 5075,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Acinetobacter baumannii 5075,1,-,1,nist0025,1,Acinetobacter,nist0025,Doxycycline,28,784,0,326
1,+/-,opportunistic/nosocomial,NIST0025,common,baumannii 5075,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Acinetobacter baumannii 5075,1,-,1,nist0025,1,Acinetobacter,nist0025,Azithromycin,20,400,38.00438571,355
1,+/-,opportunistic/nosocomial,NIST0025,common,baumannii 5075,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Acinetobacter baumannii 5075,1,-,1,nist0025,1,Acinetobacter,nist0025,Azithromycin,19,361,38.00438571,384
1,+/-,opportunistic/nosocomial,NIST0025,common,baumannii 5075,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Acinetobacter baumannii 5075,1,-,1,nist0025,1,Acinetobacter,nist0025,Azithromycin,18,324,38.00438571,413
1,+/-,opportunistic/nosocomial,NIST0025,common,baumannii 5075,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Acinetobacter baumannii 5075,1,-,1,nist0025,1,Acinetobacter,nist0025,Meropenem,10,100,0,442
1,+/-,opportunistic/nosocomial,NIST0025,common,baumannii 5075,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Acinetobacter baumannii 5075,1,-,1,nist0025,1,Acinetobacter,nist0025,Meropenem,10,100,0,471
1,+/-,opportunistic/nosocomial,NIST0025,common,baumannii 5075,environmental,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Acinetobacter baumannii 5075,1,-,1,nist0025,1,Acinetobacter,nist0025,Meropenem,10,100,0,500
1,+,opportunistic,NIST0026,common,aeruginosa PA01,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa PA01,1,-,0,nist0026,1,Pseudomonas,nist0026,Rifampin,6,36,0,8
1,+,opportunistic,NIST0026,common,aeruginosa PA01,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa PA01,1,-,0,nist0026,1,Pseudomonas,nist0026,Rifampin,6,36,0,37
1,+,opportunistic,NIST0026,common,aeruginosa PA01,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa PA01,1,-,0,nist0026,1,Pseudomonas,nist0026,Rifampin,6,36,0,66
1,+,opportunistic,NIST0026,common,aeruginosa PA01,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa PA01,1,-,0,nist0026,1,Pseudomonas,nist0026,Ciprofloxacin,32,1024,36.37306696,95
1,+,opportunistic,NIST0026,common,aeruginosa PA01,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa PA01,1,-,0,nist0026,1,Pseudomonas,nist0026,Ciprofloxacin,31,961,36.37306696,124
1,+,opportunistic,NIST0026,common,aeruginosa PA01,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa PA01,1,-,0,nist0026,1,Pseudomonas,nist0026,Ciprofloxacin,32,1024,36.37306696,153
1,+,opportunistic,NIST0026,common,aeruginosa PA01,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa PA01,1,-,0,nist0026,1,Pseudomonas,nist0026,Imipenem,19,361,46.18802154,182
1,+,opportunistic,NIST0026,common,aeruginosa PA01,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa PA01,1,-,0,nist0026,1,Pseudomonas,nist0026,Imipenem,21,441,46.18802154,211
1,+,opportunistic,NIST0026,common,aeruginosa PA01,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa PA01,1,-,0,nist0026,1,Pseudomonas,nist0026,Imipenem,21,441,46.18802154,240
1,+,opportunistic,NIST0026,common,aeruginosa PA01,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa PA01,1,-,0,nist0026,1,Pseudomonas,nist0026,Doxycycline,11,121,0,269
1,+,opportunistic,NIST0026,common,aeruginosa PA01,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa PA01,1,-,0,nist0026,1,Pseudomonas,nist0026,Doxycycline,11,121,0,298
1,+,opportunistic,NIST0026,common,aeruginosa PA01,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa PA01,1,-,0,nist0026,1,Pseudomonas,nist0026,Doxycycline,11,121,0,327
1,+,opportunistic,NIST0026,common,aeruginosa PA01,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa PA01,1,-,0,nist0026,1,Pseudomonas,nist0026,Azithromycin,12,144,13.27905619,356
1,+,opportunistic,NIST0026,common,aeruginosa PA01,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa PA01,1,-,0,nist0026,1,Pseudomonas,nist0026,Azithromycin,12,144,13.27905619,385
1,+,opportunistic,NIST0026,common,aeruginosa PA01,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa PA01,1,-,0,nist0026,1,Pseudomonas,nist0026,Azithromycin,11,121,13.27905619,414
1,+,opportunistic,NIST0026,common,aeruginosa PA01,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa PA01,1,-,0,nist0026,1,Pseudomonas,nist0026,Meropenem,29,841,34.06366588,443
1,+,opportunistic,NIST0026,common,aeruginosa PA01,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa PA01,1,-,0,nist0026,1,Pseudomonas,nist0026,Meropenem,29,841,34.06366588,472
1,+,opportunistic,NIST0026,common,aeruginosa PA01,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa PA01,1,-,0,nist0026,1,Pseudomonas,nist0026,Meropenem,30,900,34.06366588,501
1,+,opportunistic,NIST0027,common,aeruginosa 8890-80,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa 8890-80,1,-,0,nist0027,1,Pseudomonas,nist0027,Rifampin,11,121,52.05125679,9
1,+,opportunistic,NIST0027,common,aeruginosa 8890-80,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa 8890-80,1,-,0,nist0027,1,Pseudomonas,nist0027,Rifampin,15,225,52.05125679,38
1,+,opportunistic,NIST0027,common,aeruginosa 8890-80,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa 8890-80,1,-,0,nist0027,1,Pseudomonas,nist0027,Rifampin,13,169,52.05125679,67
1,+,opportunistic,NIST0027,common,aeruginosa 8890-80,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa 8890-80,1,-,0,nist0027,1,Pseudomonas,nist0027,Ciprofloxacin,27,729,86.85812186,96
1,+,opportunistic,NIST0027,common,aeruginosa 8890-80,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa 8890-80,1,-,0,nist0027,1,Pseudomonas,nist0027,Ciprofloxacin,29,841,86.85812186,125
1,+,opportunistic,NIST0027,common,aeruginosa 8890-80,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa 8890-80,1,-,0,nist0027,1,Pseudomonas,nist0027,Ciprofloxacin,30,900,86.85812186,154
1,+,opportunistic,NIST0027,common,aeruginosa 8890-80,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa 8890-80,1,-,0,nist0027,1,Pseudomonas,nist0027,Imipenem,21,441,0,183
1,+,opportunistic,NIST0027,common,aeruginosa 8890-80,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa 8890-80,1,-,0,nist0027,1,Pseudomonas,nist0027,Imipenem,21,441,0,212
1,+,opportunistic,NIST0027,common,aeruginosa 8890-80,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa 8890-80,1,-,0,nist0027,1,Pseudomonas,nist0027,Imipenem,21,441,0,241
1,+,opportunistic,NIST0027,common,aeruginosa 8890-80,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa 8890-80,1,-,0,nist0027,1,Pseudomonas,nist0027,Doxycycline,12,144,0,270
1,+,opportunistic,NIST0027,common,aeruginosa 8890-80,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa 8890-80,1,-,0,nist0027,1,Pseudomonas,nist0027,Doxycycline,12,144,0,299
1,+,opportunistic,NIST0027,common,aeruginosa 8890-80,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa 8890-80,1,-,0,nist0027,1,Pseudomonas,nist0027,Doxycycline,12,144,0,328
1,+,opportunistic,NIST0027,common,aeruginosa 8890-80,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa 8890-80,1,-,0,nist0027,1,Pseudomonas,nist0027,Azithromycin,17,289,47.58501165,357
1,+,opportunistic,NIST0027,common,aeruginosa 8890-80,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa 8890-80,1,-,0,nist0027,1,Pseudomonas,nist0027,Azithromycin,14,196,47.58501165,386
1,+,opportunistic,NIST0027,common,aeruginosa 8890-80,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa 8890-80,1,-,0,nist0027,1,Pseudomonas,nist0027,Azithromycin,15,225,47.58501165,415
1,+,opportunistic,NIST0027,common,aeruginosa 8890-80,environmental (water),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_Yes_3_10_5_2021_11_02_06 -> Antibiotic Resistance Data 9-27-2021.xlsx,+,+,Pseudomonas aeruginosa 8890-80,1,-,0,nist0027,1,Pseudomonas,nist0027,Meropenem,9,81,0,444
