Foe,Strain ID,Documented immune evasion,Common/ rare/ emerging,rod_shape,IVV,Healthy/ opportunistic/ nosocomial,Documented adhesins/ adherence,Common Name,Reservoir,coccus_shape,Threat Level,Name,Genus,Strain Name,Species,Location,Documented cytotoxins,antibiotic,DD,DD^2,DD^2_std,index_col
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Imipenem,27,729,31.75426481,110
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Doxycycline,6,36,0,123
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Doxycycline,6,36,0,136
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Doxycycline,6,36,0,149
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Azithromycin,19,361,22.5166605,162
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Azithromycin,19,361,22.5166605,175
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Azithromycin,20,400,22.5166605,188
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Meropenem,28,784,32.90896534,201
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Meropenem,29,841,32.90896534,214
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Meropenem,29,841,32.90896534,227
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Kanamycin,19,361,0,240
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Kanamycin,19,361,0,253
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Kanamycin,19,361,0,266
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ampicillin,18,324,21.36195996,279
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ampicillin,19,361,21.36195996,292
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ampicillin,18,324,21.36195996,305
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Tetracycline,11,121,22.00757445,318
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Tetracycline,12,144,22.00757445,331
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Tetracycline,10,100,22.00757445,344
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Chloramphenicol,19,361,22.5166605,357
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Chloramphenicol,19,361,22.5166605,370
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Chloramphenicol,20,400,22.5166605,383
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Polymyxin B,13,169,14.43375673,396
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Polymyxin B,12,144,14.43375673,409
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Polymyxin B,12,144,14.43375673,422
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ceftazidime,26,676,0,435
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ceftazidime,26,676,0,448
1,nist0055,NaN,NaN,NaN,1,NaN,NaN,NIST0055,NaN,NaN,NaN,nist0055,Escherichia,Escherichia coli EHEC (O157:H7),coli EHEC (O157:H7),/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ceftazidime,26,676,0,461
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Rifampin,13,169,15.58845727,7
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Rifampin,13,169,15.58845727,20
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Rifampin,14,196,15.58845727,33
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ciprofloxacin,26,676,30.59956427,46
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ciprofloxacin,26,676,30.59956427,59
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ciprofloxacin,27,729,30.59956427,72
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Imipenem,31,961,36.37306696,85
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Imipenem,32,1024,36.37306696,98
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Imipenem,32,1024,36.37306696,111
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Doxycycline,20,400,23.67136104,124
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Doxycycline,20,400,23.67136104,137
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Doxycycline,21,441,23.67136104,150
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Azithromycin,18,324,21.36195996,163
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Azithromycin,18,324,21.36195996,176
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Azithromycin,19,361,21.36195996,189
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Meropenem,30,900,35.21836642,202
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Meropenem,31,961,35.21836642,215
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Meropenem,31,961,35.21836642,228
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Kanamycin,20,400,38.00438571,241
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Kanamycin,18,324,38.00438571,254
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Kanamycin,19,361,38.00438571,267
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ampicillin,17,289,20.20725942,280
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ampicillin,17,289,20.20725942,293
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ampicillin,18,324,20.20725942,306
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Tetracycline,19,361,21.36195996,319
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Tetracycline,19,361,21.36195996,332
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Tetracycline,18,324,21.36195996,345
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Chloramphenicol,24,576,27.13546265,358
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Chloramphenicol,23,529,27.13546265,371
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Chloramphenicol,24,576,27.13546265,384
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Polymyxin B,14,196,16.74315781,397
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Polymyxin B,15,225,16.74315781,410
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Polymyxin B,14,196,16.74315781,423
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ceftazidime,23,529,55.42562584,436
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ceftazidime,23,529,55.42562584,449
1,nist0057,NaN,NaN,NaN,1,NaN,NaN,NIST0057,NaN,NaN,NaN,nist0057,Escherichia,Escherichia coli EPEC,coli EPEC,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ceftazidime,25,625,55.42562584,462
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Rifampin,10,100,10.96965511,8
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Rifampin,9,81,10.96965511,21
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Rifampin,9,81,10.96965511,34
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ciprofloxacin,29,841,34.06366588,47
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ciprofloxacin,30,900,34.06366588,60
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Ciprofloxacin,30,900,34.06366588,73
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Imipenem,28,784,31.75426481,86
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Imipenem,27,729,31.75426481,99
1,nist0067,NaN,NaN,NaN,1,NaN,NaN,NIST0067,NaN,NaN,NaN,nist0067,Salmonella,Salmonella enterica Saintpaul,enterica Saintpaul,/labkey/_webdav/Cell_Phenotype/AMR/@files/Shaorong_Chen_No_3_10_7_2021_13_30_20 -> Antibiotic Resistance Data1 10-7-2021.xlsx,NaN,Imipenem,27,729,31.75426481,112
